Order ID,Order Date,Region,Country,Customer Name,Product Category,Product Name,ASP,Quantity,Total Revenue
ORD-202313546,2024-03-04,APAC,Japan,Summit Prime Solutions,Office Supplies,Ergonomic Chair,361.82,1,361.82
ORD-202303288,2024-03-04,EMEA,Germany,Global Beta Corp.,Office Supplies,Meeting Whiteboard,307.3,2,614.6
ORD-202325955,2024-03-04,APAC,Japan,Prime Beta Group,Electronics,Pro Smartphone 15,917.95,5,4589.75
ORD-202329220,2024-03-04,EMEA,Germany,Elite Global Systems,Electronics,Pro Smartphone 15,934.13,2,1868.26
ORD-202307600,2024-03-04,APAC,Australia,Gamma Gamma Corp.,Electronics,Pro Smartphone 15,896.67,1,896.67
ORD-202302639,2024-03-04,North America,United States,Gamma Delta Systems,Software,Team Collaboration Tool,211.38,1,211.38
ORD-202323487,2024-03-04,EMEA,Netherlands,Apex Gamma Solutions,Electronics,"4K Monitor 27""",340.46,2,680.92
ORD-202304792,2024-03-04,North America,Canada,Next Beta Ltd.,Software,Team Collaboration Tool,216.27,2,432.54
ORD-202318096,2024-03-04,North America,Canada,Next Alpha Inc.,Electronics,Wireless Headset,154.09,1,154.09
ORD-202312814,2024-03-04,APAC,Japan,Beta Prime Solutions,Electronics,Enterprise Laptop X1,1272.48,3,3817.44
ORD-202315015,2024-03-04,North America,Canada,Elite Gamma Ltd.,Software,Security Suite,1543.64,1,1543.64
ORD-202302621,2024-03-04,North America,United States,Summit Beta Solutions,Office Supplies,Meeting Whiteboard,300.37,1,300.37
ORD-202303795,2024-03-04,North America,Canada,Delta Delta Systems,Electronics,Enterprise Laptop X1,1223.87,1,1223.87
ORD-202319146,2024-03-04,North America,United States,Prime Prime Ltd.,Electronics,Enterprise Laptop X1,1260.6,27,34036.2
ORD-202324161,2024-03-04,North America,United States,Elite Alpha Systems,Software,Team Collaboration Tool,196.56,3,589.68
ORD-202326025,2024-03-04,EMEA,Germany,Delta Elite Solutions,Electronics,Enterprise Laptop X1,1149.1,1,1149.1
ORD-202301555,2024-03-04,EMEA,United Kingdom,Prime Prime Systems,Electronics,Pro Smartphone 15,893.99,4,3575.96
ORD-202326228,2024-03-04,EMEA,United Kingdom,Next Gamma Solutions,Office Supplies,Ergonomic Chair,405.32,1,405.32
ORD-202315330,2024-03-04,North America,Canada,Alpha Elite Ltd.,Electronics,Wireless Headset,146.06,1,146.06
ORD-202312572,2024-03-04,North America,Canada,Summit Alpha Corp.,Software,Cloud License (Annual),5125.12,16,82001.92
ORD-202325700,2024-03-04,North America,United States,Global Prime Inc.,Office Supplies,Standing Desk,563.0,11,6193.0
ORD-202322542,2024-03-04,EMEA,Netherlands,Next Global Solutions,Electronics,Pro Smartphone 15,910.79,1,910.79
ORD-202319190,2024-03-04,EMEA,Germany,Delta Elite Systems,Office Supplies,Ergonomic Chair,361.07,7,2527.49
ORD-202321757,2024-03-04,North America,Canada,Apex Delta Solutions,Software,Security Suite,1533.56,2,3067.12
ORD-202320021,2024-03-04,EMEA,France,Beta Next Inc.,Electronics,Pro Smartphone 15,913.66,1,913.66
ORD-202325759,2024-03-04,EMEA,United Kingdom,Prime Alpha Systems,Electronics,"4K Monitor 27""",345.08,3,1035.24
ORD-202322317,2024-03-04,EMEA,Netherlands,Apex Prime Group,Office Supplies,Standing Desk,615.36,2,1230.72
ORD-202321238,2024-03-04,North America,United States,Global Summit Systems,Electronics,Enterprise Laptop X1,1084.99,2,2169.98
ORD-202305026,2024-03-04,APAC,Singapore,Summit Elite Solutions,Electronics,Wireless Headset,162.8,1,162.8
ORD-202310868,2024-03-04,EMEA,Netherlands,Apex Delta Group,Office Supplies,Standing Desk,618.88,5,3094.4
ORD-202328091,2024-03-04,EMEA,France,Next Apex Group,Electronics,Enterprise Laptop X1,1113.79,2,2227.58
ORD-202323203,2024-03-04,North America,United States,Apex Elite Systems,Software,Team Collaboration Tool,204.87,1,204.87
ORD-202328213,2024-03-04,APAC,Singapore,Summit Gamma Systems,Electronics,Enterprise Laptop X1,1127.41,2,2254.82
ORD-202328170,2024-03-04,North America,United States,Alpha Summit Corp.,Electronics,Enterprise Laptop X1,1205.43,4,4821.72
ORD-202305957,2024-03-04,EMEA,France,Alpha Beta Corp.,Electronics,Pro Smartphone 15,893.73,2,1787.46
ORD-202327207,2024-03-04,North America,United States,Apex Delta Group,Software,Team Collaboration Tool,201.29,1,201.29
ORD-202329693,2024-03-05,EMEA,Netherlands,Summit Elite Corp.,Office Supplies,Ergonomic Chair,378.17,5,1890.85
ORD-202300289,2024-03-05,EMEA,United Kingdom,Beta Apex Solutions,Electronics,Pro Smartphone 15,929.27,7,6504.89
ORD-202302985,2024-03-05,EMEA,Netherlands,Beta Summit Corp.,Electronics,Docking Station,201.01,7,1407.07
ORD-202312202,2024-03-05,APAC,China,Apex Summit Inc.,Office Supplies,Meeting Whiteboard,309.53,1,309.53
ORD-202314108,2024-03-05,EMEA,Netherlands,Apex Alpha Ltd.,Electronics,Pro Smartphone 15,840.95,3,2522.85
ORD-202326605,2024-03-05,North America,Canada,Global Prime Inc.,Software,Security Suite,1482.26,8,11858.08
ORD-202328131,2024-03-05,North America,Canada,Beta Next Systems,Electronics,Pro Smartphone 15,876.14,3,2628.42
ORD-202304640,2024-03-05,North America,United States,Alpha Apex Solutions,Software,Cloud License (Annual),5018.84,6,30113.04
ORD-202321172,2024-03-05,North America,United States,Summit Alpha Ltd.,Electronics,Docking Station,200.31,21,4206.51
ORD-202300665,2024-03-05,North America,Canada,Summit Prime Ltd.,Electronics,Enterprise Laptop X1,1161.54,11,12776.94
ORD-202320347,2024-03-05,APAC,Singapore,Global Delta Solutions,Electronics,"4K Monitor 27""",366.53,6,2199.18
ORD-202313827,2024-03-05,APAC,Australia,Next Delta Solutions,Electronics,Wireless Headset,148.66,2,297.32
ORD-202309682,2024-03-05,APAC,Japan,Next Delta Solutions,Electronics,Enterprise Laptop X1,1155.72,3,3467.16
ORD-202304644,2024-03-05,North America,United States,Global Apex Solutions,Electronics,Enterprise Laptop X1,1130.73,1,1130.73
ORD-202302240,2024-03-05,North America,United States,Delta Prime Corp.,Electronics,Pro Smartphone 15,1002.51,5,5012.55
ORD-202304194,2024-03-05,North America,United States,Apex Delta Corp.,Office Supplies,Standing Desk,595.86,2,1191.72
ORD-202306028,2024-03-05,EMEA,Netherlands,Delta Gamma Ltd.,Electronics,Enterprise Laptop X1,1082.01,4,4328.04
ORD-202315782,2024-03-05,APAC,Singapore,Apex Alpha Corp.,Office Supplies,Ergonomic Chair,393.22,2,786.44
ORD-202311886,2024-03-05,North America,Canada,Beta Global Inc.,Electronics,Enterprise Laptop X1,1206.16,2,2412.32
ORD-202319630,2024-03-05,APAC,Singapore,Delta Elite Ltd.,Office Supplies,Ergonomic Chair,415.32,1,415.32
ORD-202301460,2024-03-05,EMEA,Germany,Next Delta Systems,Office Supplies,Ergonomic Chair,379.59,1,379.59
ORD-202319278,2024-03-05,LATAM,Brazil,Prime Delta Solutions,Electronics,Docking Station,208.68,14,2921.52
ORD-202318548,2024-03-05,EMEA,Netherlands,Elite Delta Solutions,Electronics,"4K Monitor 27""",344.02,1,344.02
ORD-202329944,2024-03-05,APAC,Japan,Elite Elite Systems,Software,Cloud License (Annual),4597.15,2,9194.3
ORD-202313843,2024-03-05,North America,Canada,Alpha Gamma Solutions,Electronics,Pro Smartphone 15,902.26,1,902.26
ORD-202315419,2024-03-05,North America,Canada,Next Prime Inc.,Electronics,Wireless Headset,146.2,1,146.2
ORD-202303520,2024-03-05,EMEA,Germany,Next Beta Group,Electronics,Pro Smartphone 15,812.98,1,812.98
ORD-202307118,2024-03-05,EMEA,Germany,Global Next Systems,Electronics,Enterprise Laptop X1,1245.23,1,1245.23
ORD-202327076,2024-03-05,APAC,Singapore,Beta Global Inc.,Electronics,"4K Monitor 27""",342.47,1,342.47
ORD-202304986,2024-03-05,EMEA,Germany,Gamma Delta Systems,Electronics,Enterprise Laptop X1,1144.16,2,2288.32
ORD-202313768,2024-03-05,EMEA,Germany,Alpha Apex Solutions,Electronics,Docking Station,203.63,5,1018.15
ORD-202315167,2024-03-05,North America,United States,Elite Elite Group,Electronics,Enterprise Laptop X1,1245.37,2,2490.74
ORD-202319151,2024-03-05,APAC,Japan,Gamma Summit Group,Electronics,Wireless Headset,158.41,3,475.23
ORD-202301834,2024-03-05,EMEA,Germany,Alpha Alpha Corp.,Office Supplies,Standing Desk,588.48,1,588.48
ORD-202320841,2024-03-05,EMEA,France,Prime Apex Inc.,Electronics,Enterprise Laptop X1,1224.68,1,1224.68
ORD-202317432,2024-03-05,North America,United States,Beta Summit Ltd.,Software,Team Collaboration Tool,192.36,6,1154.16
ORD-202318611,2024-03-05,EMEA,United Kingdom,Apex Next Group,Software,Team Collaboration Tool,202.12,2,404.24
ORD-202313173,2024-03-05,EMEA,France,Beta Gamma Ltd.,Electronics,"4K Monitor 27""",381.61,4,1526.44
ORD-202317212,2024-03-05,North America,Canada,Elite Delta Group,Electronics,Enterprise Laptop X1,1133.46,9,10201.14
ORD-202326279,2024-03-05,North America,Canada,Gamma Beta Systems,Office Supplies,Standing Desk,634.17,4,2536.68
ORD-202322864,2024-03-05,North America,United States,Gamma Elite Group,Electronics,Pro Smartphone 15,828.91,6,4973.46
ORD-202325745,2024-03-06,EMEA,France,Beta Global Inc.,Office Supplies,Ergonomic Chair,459.68,1,459.68
ORD-202309212,2024-03-06,LATAM,Mexico,Alpha Summit Corp.,Software,Team Collaboration Tool,184.28,1,184.28
ORD-202325179,2024-03-06,EMEA,Germany,Summit Summit Solutions,Electronics,Wireless Headset,142.84,3,428.52
ORD-202328361,2024-03-06,EMEA,Germany,Alpha Apex Solutions,Office Supplies,Ergonomic Chair,414.94,1,414.94
ORD-202328364,2024-03-06,EMEA,France,Global Prime Group,Electronics,Pro Smartphone 15,879.47,3,2638.41
ORD-202311390,2024-03-06,EMEA,United Kingdom,Apex Delta Corp.,Electronics,"4K Monitor 27""",341.95,1,341.95
ORD-202302186,2024-03-06,North America,Canada,Next Beta Inc.,Software,Team Collaboration Tool,207.84,13,2701.92
ORD-202326141,2024-03-06,APAC,Japan,Alpha Alpha Solutions,Electronics,"4K Monitor 27""",350.14,12,4201.68
ORD-202317336,2024-03-06,North America,Canada,Apex Global Inc.,Software,Team Collaboration Tool,180.52,2,361.04
ORD-202309190,2024-03-06,North America,Canada,Alpha Summit Corp.,Software,Cloud License (Annual),5330.2,4,21320.8
ORD-202301045,2024-03-06,North America,Canada,Delta Elite Inc.,Software,Team Collaboration Tool,202.43,4,809.72
ORD-202326697,2024-03-06,APAC,China,Summit Apex Inc.,Electronics,Enterprise Laptop X1,1258.88,1,1258.88
ORD-202315677,2024-03-06,EMEA,Germany,Apex Delta Solutions,Electronics,Pro Smartphone 15,905.15,6,5430.9
ORD-202323455,2024-03-06,APAC,Australia,Elite Gamma Corp.,Office Supplies,Standing Desk,534.81,19,10161.39
ORD-202311723,2024-03-06,APAC,India,Elite Global Group,Electronics,Wireless Headset,151.0,1,151.0
ORD-202327070,2024-03-06,North America,Canada,Summit Beta Corp.,Electronics,Docking Station,206.56,14,2891.84
ORD-202301724,2024-03-06,EMEA,Netherlands,Apex Beta Ltd.,Electronics,Enterprise Laptop X1,1265.24,3,3795.72
ORD-202305992,2024-03-06,APAC,China,Prime Global Ltd.,Electronics,Docking Station,204.06,10,2040.6
ORD-202310417,2024-03-06,North America,United States,Summit Gamma Inc.,Office Supplies,Standing Desk,602.77,12,7233.24
ORD-202328622,2024-03-06,North America,United States,Global Elite Inc.,Electronics,Wireless Headset,139.78,2,279.56
ORD-202302649,2024-03-06,EMEA,Germany,Global Next Ltd.,Electronics,"4K Monitor 27""",367.74,1,367.74
ORD-202313200,2024-03-06,North America,Canada,Beta Delta Systems,Electronics,Enterprise Laptop X1,1233.47,1,1233.47
ORD-202301828,2024-03-06,North America,Canada,Delta Apex Systems,Software,Team Collaboration Tool,205.5,2,411.0
ORD-202315393,2024-03-06,North America,United States,Gamma Apex Systems,Electronics,Pro Smartphone 15,884.32,1,884.32
ORD-202301455,2024-03-06,APAC,China,Summit Global Systems,Electronics,Enterprise Laptop X1,1262.27,3,3786.81
ORD-202320965,2024-03-06,EMEA,France,Prime Prime Ltd.,Software,Team Collaboration Tool,189.74,1,189.74
ORD-202312208,2024-03-06,North America,United States,Elite Gamma Corp.,Electronics,Docking Station,185.73,8,1485.84
ORD-202312990,2024-03-06,EMEA,Germany,Apex Elite Solutions,Electronics,Enterprise Laptop X1,1221.13,2,2442.26
ORD-202302765,2024-03-06,APAC,Australia,Alpha Elite Ltd.,Electronics,Enterprise Laptop X1,1198.33,2,2396.66
ORD-202326193,2024-03-06,EMEA,Germany,Summit Prime Solutions,Software,Team Collaboration Tool,203.47,9,1831.23
ORD-202305548,2024-03-06,North America,United States,Apex Delta Corp.,Electronics,Enterprise Laptop X1,1183.5,6,7101.0
ORD-202318411,2024-03-06,APAC,Japan,Summit Prime Systems,Electronics,Wireless Headset,145.02,1,145.02
ORD-202311789,2024-03-07,EMEA,United Kingdom,Summit Global Corp.,Electronics,"4K Monitor 27""",354.26,4,1417.04
ORD-202325583,2024-03-07,APAC,Japan,Next Beta Solutions,Electronics,Enterprise Laptop X1,1231.68,1,1231.68
ORD-202318323,2024-03-07,North America,Canada,Apex Summit Inc.,Office Supplies,Meeting Whiteboard,297.43,2,594.86
ORD-202311532,2024-03-07,EMEA,Netherlands,Next Apex Corp.,Electronics,Enterprise Laptop X1,1207.47,4,4829.88
ORD-202324259,2024-03-07,EMEA,Netherlands,Beta Summit Systems,Software,Team Collaboration Tool,177.26,3,531.78
ORD-202309479,2024-03-07,APAC,China,Apex Gamma Ltd.,Electronics,Pro Smartphone 15,870.91,1,870.91
ORD-202300245,2024-03-07,North America,Canada,Prime Next Ltd.,Electronics,Enterprise Laptop X1,1247.05,29,36164.45
ORD-202308446,2024-03-07,North America,United States,Apex Apex Ltd.,Office Supplies,Ergonomic Chair,428.56,2,857.12
ORD-202317520,2024-03-07,North America,Canada,Elite Gamma Solutions,Electronics,Wireless Headset,143.39,1,143.39
ORD-202313706,2024-03-07,North America,United States,Summit Prime Ltd.,Electronics,Enterprise Laptop X1,1187.01,2,2374.02
ORD-202320652,2024-03-07,APAC,Singapore,Gamma Gamma Corp.,Office Supplies,Ergonomic Chair,402.29,12,4827.48
ORD-202312973,2024-03-07,North America,United States,Summit Delta Solutions,Software,Cloud License (Annual),4709.79,2,9419.58
ORD-202326129,2024-03-07,North America,United States,Next Prime Group,Office Supplies,Ergonomic Chair,395.43,2,790.86
ORD-202300592,2024-03-07,APAC,China,Apex Beta Inc.,Office Supplies,Ergonomic Chair,400.31,1,400.31
ORD-202303331,2024-03-07,EMEA,Netherlands,Next Beta Corp.,Office Supplies,Ergonomic Chair,386.02,2,772.04
ORD-202319064,2024-03-07,North America,United States,Next Apex Group,Electronics,"4K Monitor 27""",360.58,1,360.58
ORD-202328037,2024-03-07,LATAM,Mexico,Prime Next Solutions,Office Supplies,Ergonomic Chair,385.04,7,2695.28
ORD-202325228,2024-03-07,North America,United States,Next Apex Corp.,Office Supplies,Meeting Whiteboard,310.34,19,5896.46
ORD-202312754,2024-03-07,APAC,China,Gamma Beta Ltd.,Electronics,Enterprise Laptop X1,1192.05,3,3576.15
ORD-202322763,2024-03-07,North America,United States,Apex Elite Systems,Software,Security Suite,1377.01,8,11016.08
ORD-202301145,2024-03-07,North America,Canada,Apex Alpha Corp.,Electronics,Pro Smartphone 15,944.76,6,5668.56
ORD-202316066,2024-03-07,APAC,India,Apex Beta Systems,Office Supplies,Ergonomic Chair,406.0,2,812.0
ORD-202305101,2024-03-07,APAC,China,Next Beta Solutions,Electronics,"4K Monitor 27""",354.05,1,354.05
ORD-202310297,2024-03-07,EMEA,Germany,Delta Elite Corp.,Software,Security Suite,1505.93,2,3011.86
ORD-202326137,2024-03-07,APAC,Australia,Gamma Elite Corp.,Office Supplies,Ergonomic Chair,398.2,4,1592.8
ORD-202321397,2024-03-07,APAC,Singapore,Next Delta Inc.,Office Supplies,Ergonomic Chair,403.2,3,1209.6
ORD-202321703,2024-03-07,APAC,China,Apex Prime Corp.,Software,Team Collaboration Tool,195.71,3,587.13
ORD-202304490,2024-03-07,EMEA,France,Delta Gamma Systems,Electronics,Docking Station,176.79,1,176.79
ORD-202329169,2024-03-07,EMEA,United Kingdom,Prime Gamma Ltd.,Electronics,Pro Smartphone 15,858.54,11,9443.94
ORD-202322342,2024-03-07,APAC,India,Beta Apex Solutions,Electronics,"4K Monitor 27""",359.64,6,2157.84
ORD-202326783,2024-03-07,APAC,Australia,Alpha Delta Systems,Office Supplies,Standing Desk,530.62,1,530.62
ORD-202315840,2024-03-07,North America,Canada,Apex Gamma Ltd.,Software,Team Collaboration Tool,207.36,4,829.44
ORD-202308469,2024-03-07,APAC,China,Delta Prime Systems,Electronics,Pro Smartphone 15,919.93,1,919.93
ORD-202305248,2024-03-07,EMEA,Germany,Beta Gamma Inc.,Software,Security Suite,1508.74,1,1508.74
ORD-202316034,2024-03-07,North America,Canada,Gamma Delta Systems,Electronics,"4K Monitor 27""",329.36,19,6257.84
ORD-202328768,2024-03-07,EMEA,Germany,Alpha Summit Ltd.,Electronics,Pro Smartphone 15,948.25,6,5689.5
ORD-202317542,2024-03-08,North America,United States,Delta Elite Inc.,Office Supplies,Meeting Whiteboard,279.4,1,279.4
ORD-202311326,2024-03-08,APAC,China,Next Delta Ltd.,Electronics,Pro Smartphone 15,880.92,4,3523.68
ORD-202311148,2024-03-08,EMEA,Germany,Apex Summit Corp.,Electronics,"4K Monitor 27""",351.81,12,4221.72
ORD-202303828,2024-03-08,North America,Canada,Beta Gamma Corp.,Electronics,Wireless Headset,155.83,2,311.66
ORD-202328356,2024-03-08,APAC,Singapore,Summit Elite Solutions,Electronics,Pro Smartphone 15,940.78,3,2822.34
ORD-202308419,2024-03-08,LATAM,Mexico,Summit Global Inc.,Office Supplies,Standing Desk,564.35,1,564.35
ORD-202311446,2024-03-08,EMEA,France,Global Elite Group,Software,Security Suite,1591.12,1,1591.12
ORD-202313696,2024-03-08,North America,Canada,Gamma Beta Solutions,Electronics,Enterprise Laptop X1,1152.66,3,3457.98
ORD-202321670,2024-03-08,APAC,Australia,Global Prime Inc.,Electronics,"4K Monitor 27""",335.8,3,1007.4
ORD-202315838,2024-03-08,APAC,China,Prime Elite Corp.,Electronics,Wireless Headset,157.24,1,157.24
ORD-202308050,2024-03-08,APAC,Australia,Prime Alpha Systems,Electronics,Enterprise Laptop X1,1261.48,2,2522.96
ORD-202309244,2024-03-08,North America,Canada,Summit Elite Systems,Office Supplies,Standing Desk,565.94,1,565.94
ORD-202300467,2024-03-08,North America,Canada,Delta Global Systems,Electronics,Pro Smartphone 15,899.07,2,1798.14
ORD-202322112,2024-03-08,North America,Canada,Global Beta Ltd.,Software,Team Collaboration Tool,197.15,3,591.45
ORD-202323870,2024-03-08,North America,Canada,Gamma Beta Group,Electronics,Pro Smartphone 15,827.33,4,3309.32
ORD-202325967,2024-03-08,EMEA,France,Gamma Summit Ltd.,Electronics,Enterprise Laptop X1,1230.85,1,1230.85
ORD-202317149,2024-03-08,North America,Canada,Beta Prime Solutions,Electronics,"4K Monitor 27""",331.67,4,1326.68
ORD-202307150,2024-03-08,LATAM,Brazil,Delta Elite Systems,Office Supplies,Ergonomic Chair,392.33,3,1176.99
ORD-202317127,2024-03-08,LATAM,Brazil,Global Next Systems,Electronics,Enterprise Laptop X1,1199.11,4,4796.44
ORD-202309645,2024-03-08,APAC,Australia,Global Beta Corp.,Electronics,"4K Monitor 27""",336.76,4,1347.04
ORD-202306082,2024-03-08,North America,United States,Global Beta Corp.,Software,Team Collaboration Tool,217.17,10,2171.7
ORD-202318552,2024-03-08,North America,United States,Alpha Delta Systems,Software,Security Suite,1461.73,3,4385.19
ORD-202327035,2024-03-08,North America,United States,Elite Delta Corp.,Electronics,Enterprise Laptop X1,1298.47,5,6492.35
ORD-202320052,2024-03-08,EMEA,Germany,Next Beta Corp.,Office Supplies,Standing Desk,570.91,11,6280.01
ORD-202306192,2024-03-08,APAC,Australia,Elite Elite Group,Office Supplies,Ergonomic Chair,407.43,5,2037.15
ORD-202306803,2024-03-09,North America,United States,Elite Delta Group,Electronics,Pro Smartphone 15,937.59,3,2812.77
ORD-202329916,2024-03-09,EMEA,Germany,Global Summit Systems,Electronics,Pro Smartphone 15,879.09,7,6153.63
ORD-202305661,2024-03-09,North America,United States,Summit Beta Solutions,Electronics,Enterprise Laptop X1,1155.5,10,11555.0
ORD-202322175,2024-03-09,EMEA,Germany,Delta Gamma Group,Office Supplies,Meeting Whiteboard,290.96,1,290.96
ORD-202317118,2024-03-09,EMEA,France,Next Beta Group,Electronics,Pro Smartphone 15,941.24,2,1882.48
ORD-202300224,2024-03-09,EMEA,France,Gamma Summit Ltd.,Electronics,"4K Monitor 27""",321.08,1,321.08
ORD-202323338,2024-03-09,LATAM,Mexico,Delta Gamma Systems,Software,Cloud License (Annual),4580.93,4,18323.72
